property_type,state,region,city,neighborhood,price_source,base_price_m2,area_m2,bedrooms,bathrooms,floor,parking_spaces,neighborhood_score,condo_fee,age_years,distance_to_center_km,price
apartment,PE,Nordeste,Recife,Zona Leste,FipeZAP,8615.0,216,3,4,11,1,6.8,1270.13,23,14.21,1835375.03
house,MT,Centro-Oeste,Cuiabá,Região Periférica,FipeZAP,6931.0,259,4,4,0,1,5.7,527.48,11,19.41,1471266.0
apartment,PA,Norte,Belém,Região Periférica,FipeZAP,8882.0,111,2,2,35,1,5.1,1141.14,6,16.2,901186.55
house,PB,Nordeste,João Pessoa,Zona Sul,FipeZAP,8081.0,151,4,4,0,3,8.5,700.57,17,3.71,1833085.64
apartment,SC,Sul,Florianópolis,Área Nobre,FipeZAP,13208.0,74,3,2,31,0,9.7,1149.9,14,4.16,1549811.33
apartment,AC,Norte,Rio Branco,Zona Norte,estimated_regional_proxy,5200.0,87,3,3,9,0,7.1,838.61,2,6.77,692768.27
apartment,PI,Nordeste,Teresina,Zona Oeste,FipeZAP,5857.0,196,4,5,23,0,6.9,1588.42,18,5.72,1329261.26
apartment,TO,Norte,Palmas,Centro,estimated_regional_proxy,5900.0,142,4,5,31,0,7.5,977.55,27,3.91,1111610.39
apartment,RS,Sul,Porto Alegre,Centro,FipeZAP,7579.0,174,5,4,23,2,9.1,1915.17,15,1.53,1848159.31
apartment,PA,Norte,Belém,Área Universitária,FipeZAP,8882.0,114,2,2,2,1,8.7,1108.04,26,8.76,1147703.96
apartment,CE,Nordeste,Fortaleza,Região Residencial,FipeZAP,9350.0,90,4,4,5,1,8.6,1223.41,28,8.98,1079118.57
apartment,PB,Nordeste,João Pessoa,Zona Oeste,FipeZAP,8081.0,157,3,3,6,3,5.8,1318.58,34,7.13,1296655.34
apartment,MA,Nordeste,São Luís,Região Comercial,FipeZAP,8627.0,144,4,3,2,0,7.4,2049.46,35,4.1,1435246.26
apartment,DF,Centro-Oeste,Brasília,Zona Norte,FipeZAP,10090.0,214,4,4,6,0,6.4,1768.96,0,9.31,2081987.74
apartment,RR,Norte,Boa Vista,Zona Oeste,estimated_regional_proxy,5300.0,209,4,4,10,1,6.4,2704.45,36,13.54,1060225.93
house,ES,Sudeste,Vitória,Região Comercial,FipeZAP,14818.0,218,5,5,0,1,7.9,580.57,12,3.64,3243758.17
apartment,MS,Centro-Oeste,Campo Grande,Zona Oeste,FipeZAP,6839.0,97,3,2,23,2,7.4,807.0,29,16.94,703890.86
apartment,TO,Norte,Palmas,Centro,estimated_regional_proxy,5900.0,171,4,3,31,1,8.8,2157.9,14,1.88,1460613.28
apartment,RS,Sul,Porto Alegre,Zona Leste,FipeZAP,7579.0,93,3,4,0,0,7.7,676.95,17,15.12,750659.08
apartment,PE,Nordeste,Recife,Centro,FipeZAP,8615.0,184,4,5,2,1,8.9,1913.74,35,1.5,1910466.98
apartment,MA,Nordeste,São Luís,Centro,FipeZAP,8627.0,155,4,5,26,2,9.2,2328.78,26,3.9,1808006.16
apartment,DF,Centro-Oeste,Brasília,Área Nobre,FipeZAP,10090.0,158,4,5,31,1,9.7,2610.91,14,2.78,2360513.83
apartment,CE,Nordeste,Fortaleza,Centro,FipeZAP,9350.0,99,3,2,21,2,8.2,1218.5,40,0.88,1230741.69
apartment,SP,Sudeste,São Paulo,Zona Oeste,FipeZAP,12019.0,58,2,1,21,1,8.1,742.49,35,15.36,682337.54
house,PR,Sul,Curitiba,Zona Oeste,FipeZAP,11694.0,120,3,4,0,2,7.2,586.01,39,19.8,1332329.46
apartment,ES,Sudeste,Vitória,Região Residencial,FipeZAP,14818.0,48,2,1,1,1,7.7,348.2,23,11.23,820316.36
apartment,SE,Nordeste,Aracaju,Área Universitária,FipeZAP,5529.0,55,2,2,15,1,6.8,609.91,1,2.77,606641.32
apartment,RO,Norte,Porto Velho,Centro,estimated_regional_proxy,5600.0,119,3,4,21,1,8.5,1217.67,34,1.63,897646.35
apartment,AM,Norte,Manaus,Zona Norte,FipeZAP,7513.0,175,4,3,19,1,5.9,1401.16,30,9.34,1269949.1
apartment,PA,Norte,Belém,Zona Norte,FipeZAP,8882.0,129,4,3,1,1,7.0,1033.93,34,4.49,1254800.5
house,CE,Nordeste,Fortaleza,Zona Norte,FipeZAP,9350.0,230,4,3,0,2,7.2,1230.3,1,5.9,2021313.07
house,RS,Sul,Porto Alegre,Zona Leste,FipeZAP,7579.0,191,4,4,0,2,7.3,853.42,36,14.21,1303380.46
apartment,RR,Norte,Boa Vista,Zona Leste,estimated_regional_proxy,5300.0,191,4,5,20,1,6.9,1211.53,25,17.77,1054874.86
apartment,CE,Nordeste,Fortaleza,Região Comercial,FipeZAP,9350.0,47,2,3,34,0,8.0,761.62,20,6.55,640062.33
apartment,MA,Nordeste,São Luís,Área Universitária,FipeZAP,8627.0,193,3,2,12,1,8.0,2357.87,20,7.4,1734905.04
apartment,PE,Nordeste,Recife,Zona Sul,FipeZAP,8615.0,136,2,2,21,0,8.7,2193.3,6,5.21,1541933.7
house,TO,Norte,Palmas,Região Residencial,estimated_regional_proxy,5900.0,146,3,4,0,2,7.7,408.29,26,8.52,1142521.61
apartment,AC,Norte,Rio Branco,Zona Sul,estimated_regional_proxy,5200.0,150,3,3,14,3,8.7,1472.38,16,11.17,1302478.63
house,MG,Sudeste,Belo Horizonte,Área Universitária,FipeZAP,10663.0,269,3,4,0,3,7.8,1168.37,14,13.53,2487058.19
apartment,MA,Nordeste,São Luís,Região Comercial,FipeZAP,8627.0,92,3,3,29,2,7.8,1238.12,0,1.59,1314935.78
house,PI,Nordeste,Teresina,Área Universitária,FipeZAP,5857.0,277,3,3,0,2,8.0,1208.43,36,8.7,1745127.58
house,RS,Sul,Porto Alegre,Área Nobre,FipeZAP,7579.0,267,3,2,0,2,9.5,1129.02,1,4.04,2546367.64
apartment,MS,Centro-Oeste,Campo Grande,Região Residencial,FipeZAP,6839.0,117,3,2,19,3,7.2,1787.84,28,5.55,1089502.4
house,PB,Nordeste,João Pessoa,Zona Sul,FipeZAP,8081.0,92,3,4,0,1,7.6,463.03,21,11.92,909766.21
apartment,DF,Centro-Oeste,Brasília,Zona Oeste,FipeZAP,10090.0,157,3,3,12,0,6.6,2045.6,10,7.24,1714310.73
apartment,PE,Nordeste,Recife,Região Periférica,FipeZAP,8615.0,49,1,1,10,0,6.9,515.28,6,15.17,394040.07
apartment,PR,Sul,Curitiba,Área Nobre,FipeZAP,11694.0,195,3,3,30,0,9.9,3035.71,19,5.84,3188114.57
apartment,TO,Norte,Palmas,Centro,estimated_regional_proxy,5900.0,153,5,5,9,2,7.7,1885.88,40,3.04,1244115.92
house,RR,Norte,Boa Vista,Zona Leste,estimated_regional_proxy,5300.0,142,2,2,0,0,7.0,418.72,3,14.47,727413.01
apartment,MS,Centro-Oeste,Campo Grande,Zona Norte,FipeZAP,6839.0,155,3,2,28,1,5.7,1311.97,32,15.6,1082010.1
house,PR,Sul,Curitiba,Zona Leste,FipeZAP,11694.0,80,3,2,0,3,5.3,569.44,7,10.08,1045153.94
apartment,PE,Nordeste,Recife,Área Universitária,FipeZAP,8615.0,102,3,4,15,1,8.8,1092.9,26,7.27,1121799.58
apartment,MS,Centro-Oeste,Campo Grande,Zona Leste,FipeZAP,6839.0,174,4,3,16,0,5.2,1882.48,13,9.93,1216860.33
house,AP,Norte,Macapá,Zona Leste,estimated_regional_proxy,5400.0,108,3,3,0,2,6.1,455.21,7,13.2,818947.84
house,RN,Nordeste,Natal,Zona Leste,FipeZAP,6334.0,164,4,3,0,1,7.1,749.5,36,6.46,982113.82
apartment,PA,Norte,Belém,Zona Sul,FipeZAP,8882.0,182,5,4,3,3,9.2,1382.44,22,8.95,2293652.72
apartment,RS,Sul,Porto Alegre,Área Nobre,FipeZAP,7579.0,217,5,5,5,1,9.0,1833.97,36,4.06,2253306.2
house,BA,Nordeste,Salvador,Zona Oeste,FipeZAP,8385.0,114,3,3,0,4,7.0,454.1,15,5.82,1263131.54
apartment,AP,Norte,Macapá,Área Universitária,estimated_regional_proxy,5400.0,152,3,3,28,2,8.3,2251.43,37,9.83,984996.91
house,DF,Centro-Oeste,Brasília,Zona Norte,FipeZAP,10090.0,133,4,5,0,1,6.1,409.17,16,9.55,1534473.31
apartment,PB,Nordeste,João Pessoa,Zona Oeste,FipeZAP,8081.0,206,4,4,15,2,6.5,2231.21,8,8.04,1843306.39
apartment,CE,Nordeste,Fortaleza,Zona Oeste,FipeZAP,9350.0,48,3,3,0,1,7.2,680.92,14,14.99,608421.52
apartment,AP,Norte,Macapá,Centro,estimated_regional_proxy,5400.0,155,5,5,30,1,7.8,2009.79,5,0.78,1471648.96
apartment,RR,Norte,Boa Vista,Região Residencial,estimated_regional_proxy,5300.0,134,3,4,33,2,8.6,1046.17,19,8.39,1049724.92
house,RN,Nordeste,Natal,Região Comercial,FipeZAP,6334.0,291,5,5,0,2,7.9,885.59,12,1.19,2163908.21
house,AP,Norte,Macapá,Centro,estimated_regional_proxy,5400.0,275,5,5,0,2,8.8,1102.51,20,2.42,1769768.53
apartment,MG,Sudeste,Belo Horizonte,Zona Leste,FipeZAP,10663.0,122,3,3,11,1,7.2,1025.91,4,5.71,1561341.73
apartment,RO,Norte,Porto Velho,Região Residencial,estimated_regional_proxy,5600.0,109,2,3,24,1,8.8,982.33,9,3.04,909836.23
house,PR,Sul,Curitiba,Região Residencial,FipeZAP,11694.0,176,3,3,0,1,8.0,680.86,6,14.52,2058197.96
apartment,RJ,Sudeste,Rio de Janeiro,Região Residencial,FipeZAP,10939.0,43,1,2,2,0,6.9,459.55,3,9.05,592665.9
house,RR,Norte,Boa Vista,Região Periférica,estimated_regional_proxy,5300.0,85,2,2,0,1,5.5,222.37,24,10.86,345602.52
apartment,RS,Sul,Porto Alegre,Centro,FipeZAP,7579.0,123,4,3,2,2,7.8,924.08,21,3.13,1284016.15
house,CE,Nordeste,Fortaleza,Centro,FipeZAP,9350.0,123,3,3,0,0,8.4,605.86,8,1.31,1312626.22
apartment,DF,Centro-Oeste,Brasília,Zona Oeste,FipeZAP,10090.0,105,4,5,8,0,8.3,774.82,33,13.39,1170187.04
apartment,SC,Sul,Florianópolis,Zona Oeste,FipeZAP,13208.0,168,4,5,33,1,7.0,1529.37,16,7.98,2302713.67
apartment,MT,Centro-Oeste,Cuiabá,Zona Sul,FipeZAP,6931.0,104,3,4,24,1,8.3,1754.28,3,7.78,1225783.0
apartment,RN,Nordeste,Natal,Área Nobre,FipeZAP,6334.0,114,4,4,27,2,9.5,1811.99,34,2.06,1275615.69
house,SC,Sul,Florianópolis,Região Periférica,FipeZAP,13208.0,147,2,3,0,0,5.0,434.47,7,24.41,1267023.99
house,RN,Nordeste,Natal,Zona Oeste,FipeZAP,6334.0,205,4,5,0,1,8.3,872.31,34,8.4,1285900.42
house,RN,Nordeste,Natal,Área Nobre,FipeZAP,6334.0,213,3,2,0,2,9.9,1406.41,8,4.63,1945891.04
apartment,SP,Sudeste,São Paulo,Zona Leste,FipeZAP,12019.0,160,4,3,34,1,7.1,2164.15,25,7.84,1805012.5
apartment,SP,Sudeste,São Paulo,Zona Norte,FipeZAP,12019.0,53,1,1,1,2,6.9,409.36,1,12.4,778309.02
house,PR,Sul,Curitiba,Zona Sul,FipeZAP,11694.0,207,4,4,0,2,8.8,1279.25,37,8.68,2655072.13
house,GO,Centro-Oeste,Goiânia,Região Periférica,FipeZAP,8226.0,147,4,3,0,4,6.7,604.07,2,17.98,1236191.07
apartment,CE,Nordeste,Fortaleza,Área Nobre,FipeZAP,9350.0,125,2,3,21,2,8.5,1629.48,20,1.56,1755338.82
house,AL,Nordeste,Maceió,Área Nobre,FipeZAP,9908.0,289,3,4,0,4,9.8,1477.7,24,5.19,3673358.0
apartment,PR,Sul,Curitiba,Zona Leste,FipeZAP,11694.0,195,3,2,25,1,5.5,2138.92,0,16.28,2368447.79
house,SC,Sul,Florianópolis,Zona Leste,FipeZAP,13208.0,96,3,4,0,1,5.4,396.21,19,9.16,1081372.43
apartment,RO,Norte,Porto Velho,Área Universitária,estimated_regional_proxy,5600.0,35,1,2,11,2,6.6,514.58,7,10.29,382799.29
house,SE,Nordeste,Aracaju,Região Periférica,FipeZAP,5529.0,100,3,3,0,1,6.8,280.89,5,12.05,647462.1
apartment,AL,Nordeste,Maceió,Região Comercial,FipeZAP,9908.0,96,2,2,34,1,6.8,842.96,2,5.76,1220220.0
apartment,AC,Norte,Rio Branco,Zona Leste,estimated_regional_proxy,5200.0,112,4,4,30,2,6.8,1198.51,36,21.63,597958.73
apartment,PR,Sul,Curitiba,Região Comercial,FipeZAP,11694.0,194,4,4,1,1,7.3,2080.04,34,4.27,2314962.96
apartment,MT,Centro-Oeste,Cuiabá,Região Periférica,FipeZAP,6931.0,199,5,5,16,0,6.8,1371.65,6,16.19,1388586.59
apartment,AL,Nordeste,Maceió,Zona Norte,FipeZAP,9908.0,62,3,3,12,1,7.2,580.18,28,16.81,639107.92
house,PE,Nordeste,Recife,Centro,FipeZAP,8615.0,158,3,3,0,2,9.0,615.85,40,0.58,1509114.33
apartment,SC,Sul,Florianópolis,Região Periférica,FipeZAP,13208.0,71,2,1,6,1,4.9,587.35,27,25.38,654122.34
house,AC,Norte,Rio Branco,Zona Oeste,estimated_regional_proxy,5200.0,305,5,5,0,3,8.1,1088.56,30,12.1,1739817.28
house,DF,Centro-Oeste,Brasília,Área Universitária,FipeZAP,10090.0,165,3,3,0,2,6.8,877.06,5,9.05,1844911.45
apartment,PI,Nordeste,Teresina,Região Comercial,FipeZAP,5857.0,130,2,2,25,0,6.6,1600.62,8,9.64,856972.54
apartment,TO,Norte,Palmas,Zona Norte,estimated_regional_proxy,5900.0,92,2,3,24,3,6.5,935.76,38,15.6,629365.03
apartment,SC,Sul,Florianópolis,Área Nobre,FipeZAP,13208.0,135,3,4,34,0,9.4,1926.43,23,4.55,2488116.8
apartment,SE,Nordeste,Aracaju,Região Residencial,FipeZAP,5529.0,176,3,3,27,1,7.4,1728.53,9,7.21,1173786.66
apartment,ES,Sudeste,Vitória,Região Periférica,FipeZAP,14818.0,76,2,2,26,1,6.5,966.18,26,26.59,803640.18
apartment,PE,Nordeste,Recife,Região Comercial,FipeZAP,8615.0,215,4,4,0,1,8.7,1538.36,37,1.35,1903656.68
apartment,AM,Norte,Manaus,Região Residencial,FipeZAP,7513.0,98,3,3,19,0,7.8,858.29,21,5.99,850530.15
apartment,AM,Norte,Manaus,Zona Norte,FipeZAP,7513.0,78,1,1,31,0,6.1,800.94,21,15.28,528647.28
apartment,AL,Nordeste,Maceió,Região Periférica,FipeZAP,9908.0,159,3,3,19,1,5.6,1585.55,38,10.76,1274991.81
apartment,PI,Nordeste,Teresina,Região Residencial,FipeZAP,5857.0,194,4,5,32,0,6.3,1316.45,23,13.64,1350376.96
apartment,SC,Sul,Florianópolis,Zona Oeste,FipeZAP,13208.0,191,5,4,15,1,7.3,1740.67,6,17.43,2454521.75
apartment,DF,Centro-Oeste,Brasília,Região Comercial,FipeZAP,10090.0,51,2,3,34,0,8.6,690.29,35,9.43,586452.59
house,RN,Nordeste,Natal,Região Periférica,FipeZAP,6334.0,150,4,3,0,2,4.2,446.21,0,12.31,946114.1
apartment,CE,Nordeste,Fortaleza,Zona Sul,FipeZAP,9350.0,178,5,5,23,1,8.9,2046.99,6,4.6,2419174.76
apartment,PA,Norte,Belém,Região Periférica,FipeZAP,8882.0,117,2,2,1,1,6.6,569.19,37,21.34,705984.2
apartment,AM,Norte,Manaus,Zona Oeste,FipeZAP,7513.0,208,4,5,19,0,6.1,1803.37,24,16.22,1598198.78
apartment,AL,Nordeste,Maceió,Zona Leste,FipeZAP,9908.0,166,3,2,21,2,7.9,2055.98,9,12.62,1733757.91
apartment,PB,Nordeste,João Pessoa,Área Nobre,FipeZAP,8081.0,132,3,4,22,1,8.8,1104.63,23,2.63,1668083.47
house,SP,Sudeste,São Paulo,Centro,FipeZAP,12019.0,135,3,3,0,2,8.6,454.14,35,3.12,1674076.74
apartment,MS,Centro-Oeste,Campo Grande,Área Nobre,FipeZAP,6839.0,49,3,4,0,2,8.7,810.32,26,4.86,718874.03
apartment,TO,Norte,Palmas,Centro,estimated_regional_proxy,5900.0,91,2,3,18,1,8.6,1248.88,37,2.87,646741.02
house,RS,Sul,Porto Alegre,Zona Leste,FipeZAP,7579.0,298,5,4,0,1,5.1,1147.76,14,18.97,2168202.93
house,PA,Norte,Belém,Zona Oeste,FipeZAP,8882.0,120,3,4,0,2,6.0,413.53,21,10.19,1129446.41
apartment,CE,Nordeste,Fortaleza,Centro,FipeZAP,9350.0,60,2,3,7,0,7.7,810.78,3,1.45,910795.13
apartment,MT,Centro-Oeste,Cuiabá,Região Periférica,FipeZAP,6931.0,177,5,4,2,2,4.9,1505.24,32,15.95,1104576.0
house,RJ,Sudeste,Rio de Janeiro,Centro,FipeZAP,10939.0,196,4,5,0,3,8.9,744.65,15,3.56,2729469.29
apartment,ES,Sudeste,Vitória,Área Nobre,FipeZAP,14818.0,162,4,3,14,1,9.5,1389.45,31,4.07,3220936.77
house,AL,Nordeste,Maceió,Área Nobre,FipeZAP,9908.0,84,3,3,0,1,9.0,453.96,11,1.18,1186760.5
apartment,RR,Norte,Boa Vista,Zona Sul,estimated_regional_proxy,5300.0,101,4,5,15,1,7.9,1062.05,12,9.97,1000093.88
apartment,AM,Norte,Manaus,Região Periférica,FipeZAP,7513.0,168,4,3,28,2,4.7,1538.8,6,17.83,1129143.17
apartment,AM,Norte,Manaus,Centro,FipeZAP,7513.0,118,2,1,17,0,7.3,1539.9,13,1.04,1078132.92
house,RS,Sul,Porto Alegre,Região Comercial,FipeZAP,7579.0,81,3,3,0,2,7.8,412.84,4,4.33,904595.05
apartment,PB,Nordeste,João Pessoa,Zona Sul,FipeZAP,8081.0,145,4,3,33,0,9.1,1789.06,11,5.33,1601123.64
apartment,PI,Nordeste,Teresina,Região Residencial,FipeZAP,5857.0,126,3,3,26,1,7.3,1598.32,10,8.74,921414.07
house,AP,Norte,Macapá,Área Universitária,estimated_regional_proxy,5400.0,248,4,3,0,4,8.9,923.14,18,3.84,1773720.6
house,TO,Norte,Palmas,Região Periférica,estimated_regional_proxy,5900.0,76,3,4,0,3,4.8,373.5,18,19.9,532386.95
house,ES,Sudeste,Vitória,Região Comercial,FipeZAP,14818.0,111,3,4,0,2,8.6,434.75,38,7.91,1644750.89
house,RN,Nordeste,Natal,Região Comercial,FipeZAP,6334.0,189,4,4,0,0,7.0,421.49,22,5.3,1302045.8
apartment,SC,Sul,Florianópolis,Região Residencial,FipeZAP,13208.0,125,3,2,11,0,7.8,1278.26,30,9.77,1496321.61
house,PR,Sul,Curitiba,Centro,FipeZAP,11694.0,208,4,3,0,4,7.0,854.42,31,2.9,2758432.42
apartment,MA,Nordeste,São Luís,Região Comercial,FipeZAP,8627.0,129,3,4,29,1,8.3,1691.78,14,8.88,1438720.91
apartment,CE,Nordeste,Fortaleza,Região Residencial,FipeZAP,9350.0,95,4,5,5,2,6.6,1180.83,36,10.12,963499.93
house,AC,Norte,Rio Branco,Região Periférica,estimated_regional_proxy,5200.0,92,4,5,0,3,5.6,471.32,35,11.51,582041.19
apartment,MG,Sudeste,Belo Horizonte,Zona Leste,FipeZAP,10663.0,147,3,2,31,2,5.4,1153.33,27,22.0,1415154.46
apartment,PR,Sul,Curitiba,Região Periférica,FipeZAP,11694.0,214,3,4,15,0,6.5,1984.94,9,21.4,1837681.84
house,SP,Sudeste,São Paulo,Área Nobre,FipeZAP,12019.0,315,3,4,0,2,9.5,1839.86,31,3.55,4348355.14
apartment,MA,Nordeste,São Luís,Região Residencial,FipeZAP,8627.0,76,2,2,32,0,6.9,849.31,34,5.31,697594.41
apartment,ES,Sudeste,Vitória,Área Universitária,FipeZAP,14818.0,214,4,5,21,0,6.9,2851.73,29,12.55,3129113.27
apartment,RO,Norte,Porto Velho,Área Universitária,estimated_regional_proxy,5600.0,107,3,2,32,0,6.6,754.51,37,10.56,585140.34
house,PE,Nordeste,Recife,Região Comercial,FipeZAP,8615.0,141,3,3,0,1,7.4,489.47,10,7.58,1369445.12
house,GO,Centro-Oeste,Goiânia,Zona Sul,FipeZAP,8226.0,253,4,4,0,4,8.8,996.19,12,11.55,2536056.36
house,RS,Sul,Porto Alegre,Zona Leste,FipeZAP,7579.0,285,3,2,0,2,7.4,793.53,25,16.31,1877627.06
house,AM,Norte,Manaus,Zona Norte,FipeZAP,7513.0,310,4,5,0,1,6.9,1114.59,35,17.86,2069491.41
apartment,PA,Norte,Belém,Zona Oeste,FipeZAP,8882.0,77,1,2,28,1,7.8,677.02,13,19.43,758594.46
house,DF,Centro-Oeste,Brasília,Área Universitária,FipeZAP,10090.0,139,3,2,0,1,7.4,451.4,0,10.57,1545580.35
apartment,RN,Nordeste,Natal,Área Nobre,FipeZAP,6334.0,48,2,3,21,1,9.5,536.0,15,2.36,712115.06
apartment,TO,Norte,Palmas,Região Comercial,estimated_regional_proxy,5900.0,71,1,2,19,0,8.5,807.43,15,2.74,621684.82
apartment,PI,Nordeste,Teresina,Zona Norte,FipeZAP,5857.0,113,3,2,19,1,7.1,1604.73,10,13.45,796768.01
apartment,PA,Norte,Belém,Região Comercial,FipeZAP,8882.0,147,3,4,5,2,9.0,1566.89,25,4.92,1661038.23
apartment,MG,Sudeste,Belo Horizonte,Zona Oeste,FipeZAP,10663.0,195,4,3,4,1,7.5,1188.35,34,13.16,2182333.96
apartment,RJ,Sudeste,Rio de Janeiro,Área Universitária,FipeZAP,10939.0,135,3,2,22,2,7.8,1194.32,2,4.3,1830515.14
house,MT,Centro-Oeste,Cuiabá,Zona Oeste,FipeZAP,6931.0,75,2,2,0,1,7.0,345.92,18,12.19,558869.79
apartment,CE,Nordeste,Fortaleza,Centro,FipeZAP,9350.0,87,3,4,10,2,9.2,1017.19,36,3.54,1094680.43
apartment,AL,Nordeste,Maceió,Centro,FipeZAP,9908.0,211,4,3,9,1,8.4,2365.86,28,3.35,2379883.19
apartment,DF,Centro-Oeste,Brasília,Área Nobre,FipeZAP,10090.0,33,1,1,27,0,9.5,599.15,36,4.82,477872.14
house,SP,Sudeste,São Paulo,Zona Oeste,FipeZAP,12019.0,298,3,4,0,0,8.3,1061.95,36,8.03,3086483.07
apartment,AL,Nordeste,Maceió,Região Comercial,FipeZAP,9908.0,147,4,5,32,0,8.4,1772.7,4,1.88,1942279.64
apartment,DF,Centro-Oeste,Brasília,Área Nobre,FipeZAP,10090.0,183,3,4,18,2,8.8,1777.97,33,6.82,2715730.76
apartment,PA,Norte,Belém,Região Periférica,FipeZAP,8882.0,153,3,2,11,1,4.9,1094.48,33,18.09,992261.44
apartment,RO,Norte,Porto Velho,Região Residencial,estimated_regional_proxy,5600.0,120,3,2,5,1,6.5,1444.01,2,12.16,860703.43
house,CE,Nordeste,Fortaleza,Área Nobre,FipeZAP,9350.0,216,4,3,0,1,8.6,625.57,4,7.0,2712728.97
house,SC,Sul,Florianópolis,Centro,FipeZAP,13208.0,243,5,5,0,3,8.9,1019.63,10,1.92,3687572.41
apartment,AL,Nordeste,Maceió,Área Universitária,FipeZAP,9908.0,117,2,2,12,1,8.2,600.88,15,10.26,1290891.86
house,MS,Centro-Oeste,Campo Grande,Zona Oeste,FipeZAP,6839.0,249,5,5,0,1,8.0,616.35,1,17.5,1752434.23
apartment,SC,Sul,Florianópolis,Zona Leste,FipeZAP,13208.0,95,3,3,7,2,5.2,945.3,30,21.0,1163103.93
apartment,PR,Sul,Curitiba,Área Nobre,FipeZAP,11694.0,146,3,4,1,0,9.4,2114.66,15,6.48,2317731.52
house,MA,Nordeste,São Luís,Zona Leste,FipeZAP,8627.0,95,3,2,0,2,5.7,317.18,28,9.13,750816.95
house,SP,Sudeste,São Paulo,Zona Norte,FipeZAP,12019.0,140,3,3,0,1,7.9,520.4,11,10.99,1689743.78
house,AC,Norte,Rio Branco,Região Residencial,estimated_regional_proxy,5200.0,309,3,4,0,1,6.1,1206.27,18,10.51,1689713.96
apartment,RJ,Sudeste,Rio de Janeiro,Área Universitária,FipeZAP,10939.0,91,2,3,29,1,8.4,1263.61,25,5.06,1151136.8
house,AL,Nordeste,Maceió,Região Periférica,FipeZAP,9908.0,153,4,4,0,3,6.5,613.74,35,19.05,1199241.37
apartment,RR,Norte,Boa Vista,Zona Oeste,estimated_regional_proxy,5300.0,89,3,4,27,3,6.6,914.82,18,11.29,777283.23
house,MS,Centro-Oeste,Campo Grande,Centro,FipeZAP,6839.0,94,4,5,0,1,8.7,334.51,15,1.75,1015581.73
house,PI,Nordeste,Teresina,Zona Oeste,FipeZAP,5857.0,298,4,3,0,2,7.9,1204.75,11,10.0,1785008.65
house,PI,Nordeste,Teresina,Região Residencial,FipeZAP,5857.0,139,4,4,0,3,7.9,730.79,19,9.65,1135839.23
apartment,TO,Norte,Palmas,Região Residencial,estimated_regional_proxy,5900.0,43,1,1,32,1,7.6,885.28,26,6.41,310568.75
apartment,MA,Nordeste,São Luís,Centro,FipeZAP,8627.0,45,1,1,14,1,7.6,886.9,0,3.06,692669.35
apartment,PE,Nordeste,Recife,Região Periférica,FipeZAP,8615.0,117,3,4,12,1,4.2,879.23,11,13.41,983620.71
apartment,RN,Nordeste,Natal,Região Residencial,FipeZAP,6334.0,181,3,2,18,2,7.9,1248.52,2,5.35,1407077.61
apartment,RN,Nordeste,Natal,Zona Sul,FipeZAP,6334.0,139,2,2,33,1,9.4,1134.3,3,5.85,1310605.61
house,AC,Norte,Rio Branco,Região Periférica,estimated_regional_proxy,5200.0,104,3,2,0,3,4.5,478.9,27,11.02,571820.09
apartment,AL,Nordeste,Maceió,Área Universitária,FipeZAP,9908.0,219,5,5,3,0,7.6,1686.42,24,12.73,2257402.83
house,BA,Nordeste,Salvador,Centro,FipeZAP,8385.0,74,3,2,0,0,9.0,190.44,17,3.34,827990.5
apartment,MA,Nordeste,São Luís,Zona Sul,FipeZAP,8627.0,75,3,4,13,1,9.6,1171.17,40,7.4,832551.71
apartment,TO,Norte,Palmas,Centro,estimated_regional_proxy,5900.0,62,2,3,31,1,9.2,672.48,29,1.43,560153.87
apartment,AL,Nordeste,Maceió,Região Residencial,FipeZAP,9908.0,99,3,4,33,0,6.9,964.18,29,4.32,1086114.08
apartment,RO,Norte,Porto Velho,Área Universitária,estimated_regional_proxy,5600.0,152,4,5,20,1,7.0,1652.37,7,8.84,1318253.61
apartment,DF,Centro-Oeste,Brasília,Zona Norte,FipeZAP,10090.0,33,1,1,7,1,7.2,339.21,16,16.2,343915.78
apartment,RS,Sul,Porto Alegre,Zona Norte,FipeZAP,7579.0,77,2,3,8,0,7.6,896.46,16,11.77,653231.45
apartment,MT,Centro-Oeste,Cuiabá,Área Nobre,FipeZAP,6931.0,194,3,3,20,1,9.4,3164.48,40,3.01,1896933.43
apartment,RO,Norte,Porto Velho,Região Comercial,estimated_regional_proxy,5600.0,218,4,3,7,0,8.6,2541.69,0,4.16,1641475.05
house,ES,Sudeste,Vitória,Zona Norte,FipeZAP,14818.0,132,4,5,0,1,8.0,478.71,17,12.88,1798894.38
apartment,AL,Nordeste,Maceió,Zona Leste,FipeZAP,9908.0,68,2,3,29,1,5.2,581.12,14,11.31,744626.6
apartment,RO,Norte,Porto Velho,Centro,estimated_regional_proxy,5600.0,116,3,2,33,0,7.6,1212.24,30,2.73,783750.11
apartment,PR,Sul,Curitiba,Centro,FipeZAP,11694.0,128,3,3,25,0,7.6,2018.09,27,3.49,1705049.1
house,SE,Nordeste,Aracaju,Área Nobre,FipeZAP,5529.0,61,3,3,0,2,10.0,467.19,36,3.56,654271.04
house,DF,Centro-Oeste,Brasília,Área Universitária,FipeZAP,10090.0,166,3,3,0,3,7.3,976.4,14,9.79,1834569.69
