property_type,state,region,city,neighborhood,price_source,base_price_m2,area_m2,bedrooms,bathrooms,floor,parking_spaces,neighborhood_score,condo_fee,age_years,distance_to_center_km,price
apartment,RS,Sul,Porto Alegre,Região Residencial,FipeZAP,7579.0,43,1,1,35,2,6.1,675.53,38,5.91,340850.36
house,MG,Sudeste,Belo Horizonte,Área Nobre,FipeZAP,10663.0,315,4,4,0,4,8.8,1951.14,18,2.15,4116468.0
house,PA,Norte,Belém,Zona Norte,FipeZAP,8882.0,301,4,4,0,4,6.0,793.82,12,17.19,2589295.56
apartment,RS,Sul,Porto Alegre,Área Universitária,FipeZAP,7579.0,67,1,1,14,1,7.0,804.89,33,7.54,510091.4
apartment,ES,Sudeste,Vitória,Área Nobre,FipeZAP,14818.0,108,3,2,35,0,9.8,809.66,27,2.57,2344444.44
apartment,CE,Nordeste,Fortaleza,Zona Leste,FipeZAP,9350.0,109,2,2,2,3,5.2,1027.06,0,19.6,1109494.7
house,MA,Nordeste,São Luís,Centro,FipeZAP,8627.0,82,2,2,0,3,8.3,576.17,23,2.92,842854.77
apartment,MG,Sudeste,Belo Horizonte,Região Periférica,FipeZAP,10663.0,177,4,5,0,0,4.1,1034.13,28,18.7,1434298.15
house,PR,Sul,Curitiba,Zona Oeste,FipeZAP,11694.0,176,3,4,0,2,6.0,897.03,33,12.81,1892939.5
house,GO,Centro-Oeste,Goiânia,Zona Leste,FipeZAP,8226.0,76,3,4,0,2,5.6,520.73,40,17.8,537193.15
apartment,AL,Nordeste,Maceió,Região Comercial,FipeZAP,9908.0,144,4,3,18,1,7.8,2090.57,5,5.84,1927471.6
apartment,RN,Nordeste,Natal,Área Nobre,FipeZAP,6334.0,127,3,2,8,0,9.9,1067.17,21,2.63,1224906.09
apartment,MA,Nordeste,São Luís,Região Comercial,FipeZAP,8627.0,47,1,1,0,2,8.5,564.69,35,8.18,480667.66
house,RR,Norte,Boa Vista,Zona Leste,estimated_regional_proxy,5300.0,65,2,2,0,2,6.6,339.98,39,11.73,298481.82
house,RS,Sul,Porto Alegre,Zona Oeste,FipeZAP,7579.0,162,3,3,0,2,5.8,565.27,10,7.29,1337585.58
apartment,DF,Centro-Oeste,Brasília,Zona Norte,FipeZAP,10090.0,80,3,3,22,0,6.3,793.86,10,12.84,932088.22
apartment,ES,Sudeste,Vitória,Zona Leste,FipeZAP,14818.0,163,5,5,3,2,5.2,1039.13,24,20.08,2328621.71
apartment,ES,Sudeste,Vitória,Área Nobre,FipeZAP,14818.0,58,1,1,34,0,8.8,428.28,3,5.06,1306949.13
apartment,RR,Norte,Boa Vista,Zona Norte,estimated_regional_proxy,5300.0,67,3,4,10,1,6.6,939.2,2,4.22,644539.02
apartment,SC,Sul,Florianópolis,Zona Oeste,FipeZAP,13208.0,174,3,3,32,1,6.4,2399.72,16,10.54,2183382.48
apartment,MS,Centro-Oeste,Campo Grande,Zona Norte,FipeZAP,6839.0,182,3,2,4,1,6.6,2191.64,37,13.65,1165728.9
house,ES,Sudeste,Vitória,Zona Leste,FipeZAP,14818.0,121,3,3,0,0,6.8,221.21,4,16.27,1439957.94
apartment,SC,Sul,Florianópolis,Região Residencial,FipeZAP,13208.0,190,5,5,13,1,8.7,1207.17,17,7.95,2741595.21
house,TO,Norte,Palmas,Região Residencial,estimated_regional_proxy,5900.0,88,3,3,0,3,8.4,565.24,1,11.89,914820.09
apartment,PA,Norte,Belém,Região Comercial,FipeZAP,8882.0,169,5,5,26,1,6.8,1488.76,7,1.86,2070179.84
apartment,SE,Nordeste,Aracaju,Área Nobre,FipeZAP,5529.0,77,2,2,28,0,8.5,788.66,4,5.78,766600.86
apartment,AM,Norte,Manaus,Área Nobre,FipeZAP,7513.0,76,2,1,23,1,8.9,803.23,23,0.6,932249.97
apartment,DF,Centro-Oeste,Brasília,Zona Sul,FipeZAP,10090.0,62,1,1,1,3,8.7,1172.79,28,3.58,879735.66
apartment,PB,Nordeste,João Pessoa,Zona Sul,FipeZAP,8081.0,173,4,3,11,2,8.3,2303.22,34,6.65,1764343.72
house,MT,Centro-Oeste,Cuiabá,Zona Oeste,FipeZAP,6931.0,129,4,4,0,2,8.3,617.91,18,5.39,1099337.67
apartment,AP,Norte,Macapá,Área Universitária,estimated_regional_proxy,5400.0,70,1,1,0,2,6.6,888.76,32,3.6,410565.85
apartment,RS,Sul,Porto Alegre,Área Universitária,FipeZAP,7579.0,32,1,1,1,0,7.8,291.87,31,5.44,218539.39
house,MS,Centro-Oeste,Campo Grande,Área Nobre,FipeZAP,6839.0,91,2,1,0,3,9.5,655.2,9,4.71,1057012.59
apartment,MT,Centro-Oeste,Cuiabá,Zona Sul,FipeZAP,6931.0,147,5,4,29,0,8.9,1659.7,35,3.56,1376613.03
apartment,RO,Norte,Porto Velho,Área Nobre,estimated_regional_proxy,5600.0,190,3,2,28,0,9.9,1436.49,9,5.13,1613742.49
house,PE,Nordeste,Recife,Zona Oeste,FipeZAP,8615.0,98,2,3,0,2,7.0,482.39,6,12.03,1065026.24
apartment,SC,Sul,Florianópolis,Centro,FipeZAP,13208.0,207,4,3,19,1,7.6,1686.79,30,3.42,3257695.56
house,DF,Centro-Oeste,Brasília,Área Nobre,FipeZAP,10090.0,295,4,5,0,4,9.3,1021.17,24,5.34,4027194.5
apartment,AC,Norte,Rio Branco,Zona Sul,estimated_regional_proxy,5200.0,31,1,1,27,1,9.5,528.13,35,10.56,211641.63
apartment,AP,Norte,Macapá,Zona Sul,estimated_regional_proxy,5400.0,142,4,3,23,2,9.0,1928.49,16,8.32,1224521.91
house,RO,Norte,Porto Velho,Centro,estimated_regional_proxy,5600.0,292,5,4,0,1,7.7,1296.72,13,0.81,2129403.91
apartment,RR,Norte,Boa Vista,Região Comercial,estimated_regional_proxy,5300.0,69,3,4,24,2,6.5,1139.61,2,3.35,766547.25
house,PE,Nordeste,Recife,Área Nobre,FipeZAP,8615.0,157,2,1,0,2,8.7,1139.52,36,0.53,1737227.58
apartment,TO,Norte,Palmas,Área Universitária,estimated_regional_proxy,5900.0,32,1,1,10,0,8.1,425.33,28,8.14,187457.83
apartment,TO,Norte,Palmas,Área Nobre,estimated_regional_proxy,5900.0,102,4,3,7,2,8.6,1524.58,21,2.36,1150651.62
apartment,ES,Sudeste,Vitória,Região Residencial,FipeZAP,14818.0,48,2,1,1,1,7.7,348.2,23,11.23,820316.36
house,RR,Norte,Boa Vista,Zona Leste,estimated_regional_proxy,5300.0,130,2,3,0,1,5.9,340.14,30,13.31,660210.44
apartment,AC,Norte,Rio Branco,Área Universitária,estimated_regional_proxy,5200.0,201,3,4,28,1,7.0,2226.46,1,2.05,1405190.7
house,AC,Norte,Rio Branco,Área Nobre,estimated_regional_proxy,5200.0,225,4,5,0,2,9.0,1050.09,1,4.86,1712403.53
house,SC,Sul,Florianópolis,Área Universitária,FipeZAP,13208.0,266,5,5,0,3,8.3,1230.59,40,10.26,3076409.12
house,CE,Nordeste,Fortaleza,Região Periférica,FipeZAP,9350.0,122,4,5,0,2,5.2,571.93,21,19.47,936777.55
apartment,TO,Norte,Palmas,Área Nobre,estimated_regional_proxy,5900.0,161,4,5,8,0,9.2,1551.22,34,5.55,1437906.45
apartment,TO,Norte,Palmas,Zona Oeste,estimated_regional_proxy,5900.0,108,3,4,17,0,8.1,812.75,18,12.49,769058.69
apartment,SC,Sul,Florianópolis,Centro,FipeZAP,13208.0,52,1,2,31,2,8.6,702.5,14,0.52,985055.78
apartment,CE,Nordeste,Fortaleza,Zona Oeste,FipeZAP,9350.0,219,4,3,29,2,6.9,2969.6,20,6.6,2118758.12
apartment,RJ,Sudeste,Rio de Janeiro,Zona Leste,FipeZAP,10939.0,55,2,2,2,0,6.3,750.76,6,10.61,738566.17
house,PA,Norte,Belém,Zona Norte,FipeZAP,8882.0,257,3,2,0,0,7.4,909.4,39,11.68,1948617.09
house,MS,Centro-Oeste,Campo Grande,Região Periférica,FipeZAP,6839.0,313,4,5,0,2,6.9,662.7,2,26.32,1993439.93
apartment,DF,Centro-Oeste,Brasília,Área Nobre,FipeZAP,10090.0,187,5,5,15,2,9.6,3201.32,1,4.58,2957343.17
apartment,RR,Norte,Boa Vista,Região Periférica,estimated_regional_proxy,5300.0,100,2,3,16,1,5.4,1080.78,6,23.73,499910.16
apartment,PB,Nordeste,João Pessoa,Área Nobre,FipeZAP,8081.0,174,3,4,33,0,9.5,2176.61,28,3.08,2005373.08
apartment,MS,Centro-Oeste,Campo Grande,Zona Norte,FipeZAP,6839.0,153,5,5,9,1,7.6,973.62,18,14.65,1250914.04
house,SE,Nordeste,Aracaju,Região Periférica,FipeZAP,5529.0,113,4,4,0,2,5.9,508.23,22,27.16,617802.24
apartment,RJ,Sudeste,Rio de Janeiro,Zona Norte,FipeZAP,10939.0,86,2,1,22,1,6.5,1226.0,15,14.47,941225.53
apartment,TO,Norte,Palmas,Região Residencial,estimated_regional_proxy,5900.0,217,5,5,23,0,6.1,2439.78,16,9.3,1502505.58
apartment,AM,Norte,Manaus,Região Residencial,FipeZAP,7513.0,190,5,5,27,1,8.0,1792.74,10,3.86,1765417.55
apartment,RO,Norte,Porto Velho,Área Nobre,estimated_regional_proxy,5600.0,172,3,2,29,3,8.8,1695.84,39,2.29,1469173.52
apartment,SC,Sul,Florianópolis,Área Nobre,FipeZAP,13208.0,183,4,5,28,1,8.9,2883.42,13,5.38,3496253.06
apartment,BA,Nordeste,Salvador,Área Nobre,FipeZAP,8385.0,128,3,3,4,2,8.9,1967.67,15,6.49,1783955.51
apartment,SE,Nordeste,Aracaju,Região Periférica,FipeZAP,5529.0,97,3,4,5,3,4.6,911.76,37,13.81,469567.8
apartment,MT,Centro-Oeste,Cuiabá,Zona Oeste,FipeZAP,6931.0,185,3,2,20,2,6.2,1307.59,16,11.46,1307864.85
apartment,DF,Centro-Oeste,Brasília,Centro,FipeZAP,10090.0,161,4,4,2,0,7.8,954.67,30,2.7,1983682.25
apartment,PE,Nordeste,Recife,Região Periférica,FipeZAP,8615.0,39,1,1,19,0,6.8,427.82,40,21.9,80000.0
apartment,AP,Norte,Macapá,Área Nobre,estimated_regional_proxy,5400.0,135,3,2,0,2,8.5,2315.53,1,1.04,1326875.38
apartment,SP,Sudeste,São Paulo,Zona Oeste,FipeZAP,12019.0,125,3,4,32,1,8.2,1050.49,0,10.68,1709754.19
apartment,SE,Nordeste,Aracaju,Zona Sul,FipeZAP,5529.0,89,2,3,11,3,8.7,906.0,13,3.91,956848.85
apartment,MS,Centro-Oeste,Campo Grande,Área Nobre,FipeZAP,6839.0,96,2,3,19,0,9.9,1259.83,40,1.53,945017.14
apartment,GO,Centro-Oeste,Goiânia,Área Universitária,FipeZAP,8226.0,156,5,4,18,2,7.0,1250.05,0,3.39,1721301.02
apartment,GO,Centro-Oeste,Goiânia,Região Residencial,FipeZAP,8226.0,31,2,1,1,1,6.6,194.23,40,10.23,224169.23
house,SC,Sul,Florianópolis,Região Residencial,FipeZAP,13208.0,144,4,5,0,2,6.1,565.87,38,14.56,1859505.23
apartment,MT,Centro-Oeste,Cuiabá,Zona Oeste,FipeZAP,6931.0,168,4,3,4,0,6.9,1619.86,19,19.13,1280145.18
apartment,SC,Sul,Florianópolis,Área Nobre,FipeZAP,13208.0,132,3,2,30,0,9.1,1835.34,4,6.34,2573454.5
apartment,MT,Centro-Oeste,Cuiabá,Área Universitária,FipeZAP,6931.0,201,5,5,6,2,8.8,2208.66,4,12.88,1801486.78
apartment,PR,Sul,Curitiba,Região Residencial,FipeZAP,11694.0,213,4,5,3,2,8.4,1620.63,32,6.66,2586325.37
apartment,AL,Nordeste,Maceió,Zona Sul,FipeZAP,9908.0,75,2,2,23,3,7.7,1091.82,22,8.85,1061379.98
apartment,PE,Nordeste,Recife,Região Periférica,FipeZAP,8615.0,62,1,1,20,1,5.6,744.61,40,22.51,279803.88
apartment,AM,Norte,Manaus,Região Residencial,FipeZAP,7513.0,103,4,3,2,2,6.7,1433.14,22,14.62,945220.92
apartment,RO,Norte,Porto Velho,Região Comercial,estimated_regional_proxy,5600.0,97,2,2,31,2,6.9,1197.31,39,6.82,617492.12
house,BA,Nordeste,Salvador,Região Comercial,FipeZAP,8385.0,239,4,4,0,1,8.4,952.14,4,7.82,2212989.32
apartment,RJ,Sudeste,Rio de Janeiro,Região Comercial,FipeZAP,10939.0,141,4,5,11,1,7.7,1410.95,28,4.06,1949589.15
apartment,AM,Norte,Manaus,Zona Norte,FipeZAP,7513.0,197,4,4,24,1,5.7,1990.8,37,12.46,1517734.3
apartment,RO,Norte,Porto Velho,Região Residencial,estimated_regional_proxy,5600.0,42,1,1,11,1,7.2,365.37,31,15.2,218446.65
apartment,TO,Norte,Palmas,Zona Norte,estimated_regional_proxy,5900.0,127,2,1,25,0,6.4,1424.07,8,9.58,743095.28
apartment,AP,Norte,Macapá,Centro,estimated_regional_proxy,5400.0,65,1,1,17,1,8.1,856.9,11,0.54,586010.7
house,CE,Nordeste,Fortaleza,Centro,FipeZAP,9350.0,279,4,5,0,2,8.2,967.39,30,2.76,2768642.27
apartment,PA,Norte,Belém,Zona Sul,FipeZAP,8882.0,203,3,2,34,1,7.7,2329.55,3,2.2,2298312.7
house,DF,Centro-Oeste,Brasília,Área Nobre,FipeZAP,10090.0,85,3,3,0,1,8.7,424.08,17,5.98,1304422.54
apartment,BA,Nordeste,Salvador,Zona Norte,FipeZAP,8385.0,81,4,5,28,2,5.6,585.58,2,12.28,939740.8
apartment,CE,Nordeste,Fortaleza,Zona Leste,FipeZAP,9350.0,79,2,2,16,1,5.7,781.19,0,8.98,892122.12
apartment,PB,Nordeste,João Pessoa,Área Nobre,FipeZAP,8081.0,207,3,2,12,2,9.8,1923.26,17,4.66,2370864.04
apartment,ES,Sudeste,Vitória,Área Nobre,FipeZAP,14818.0,195,4,5,11,0,8.5,3066.34,4,0.51,4268598.27
apartment,RJ,Sudeste,Rio de Janeiro,Região Residencial,FipeZAP,10939.0,30,2,1,20,1,8.4,512.74,36,10.82,343087.46
apartment,MS,Centro-Oeste,Campo Grande,Área Universitária,FipeZAP,6839.0,32,2,2,33,1,7.9,590.92,16,11.06,403270.75
apartment,RR,Norte,Boa Vista,Região Periférica,estimated_regional_proxy,5300.0,174,5,4,5,1,4.4,1311.09,23,12.03,867416.49
apartment,PA,Norte,Belém,Zona Norte,FipeZAP,8882.0,79,1,1,1,1,7.9,621.1,14,4.39,774449.13
apartment,SP,Sudeste,São Paulo,Zona Sul,FipeZAP,12019.0,213,4,3,24,0,9.1,3472.79,34,10.64,3098687.62
apartment,RJ,Sudeste,Rio de Janeiro,Área Universitária,FipeZAP,10939.0,96,2,2,10,1,7.1,1164.43,28,13.21,1035726.04
apartment,PA,Norte,Belém,Zona Oeste,FipeZAP,8882.0,197,4,3,22,1,5.9,1893.88,21,10.5,1976067.97
house,ES,Sudeste,Vitória,Zona Sul,FipeZAP,14818.0,304,4,4,0,3,8.9,1905.67,22,10.61,4606259.33
apartment,PI,Nordeste,Teresina,Região Residencial,FipeZAP,5857.0,168,3,3,16,0,7.6,1984.7,40,7.68,898388.99
apartment,AM,Norte,Manaus,Área Universitária,FipeZAP,7513.0,100,3,2,30,1,6.7,897.54,7,2.42,1106725.05
house,DF,Centro-Oeste,Brasília,Região Periférica,FipeZAP,10090.0,196,4,4,0,1,6.4,439.37,33,26.43,1315735.22
house,RO,Norte,Porto Velho,Região Comercial,estimated_regional_proxy,5600.0,208,3,4,0,2,7.2,1025.37,25,4.88,1526057.08
house,RO,Norte,Porto Velho,Área Nobre,estimated_regional_proxy,5600.0,158,4,4,0,1,10.0,510.7,0,5.86,1487642.13
apartment,MG,Sudeste,Belo Horizonte,Centro,FipeZAP,10663.0,97,3,3,0,1,7.2,1321.77,24,3.97,1369608.71
apartment,DF,Centro-Oeste,Brasília,Região Residencial,FipeZAP,10090.0,119,3,3,4,2,7.8,1442.9,17,11.9,1421349.16
house,AP,Norte,Macapá,Área Universitária,estimated_regional_proxy,5400.0,211,4,3,0,2,8.4,736.53,33,7.59,1305422.23
apartment,SP,Sudeste,São Paulo,Zona Norte,FipeZAP,12019.0,115,2,3,10,0,8.0,1262.68,10,17.84,1337286.29
apartment,MA,Nordeste,São Luís,Centro,FipeZAP,8627.0,108,3,3,24,0,7.2,1881.84,32,2.23,1106053.09
house,DF,Centro-Oeste,Brasília,Zona Sul,FipeZAP,10090.0,136,3,3,0,0,8.4,608.4,19,5.68,1568079.74
apartment,MA,Nordeste,São Luís,Zona Oeste,FipeZAP,8627.0,75,2,3,28,0,7.0,726.42,39,7.69,588397.56
apartment,SE,Nordeste,Aracaju,Região Periférica,FipeZAP,5529.0,105,3,2,3,1,5.0,1024.29,20,23.05,475287.32
house,PR,Sul,Curitiba,Área Nobre,FipeZAP,11694.0,206,5,5,0,1,8.8,1235.09,13,6.47,3168487.12
apartment,MA,Nordeste,São Luís,Zona Oeste,FipeZAP,8627.0,144,5,5,33,1,7.7,1354.16,40,8.93,1412513.13
house,RR,Norte,Boa Vista,Zona Sul,estimated_regional_proxy,5300.0,140,3,2,0,2,8.7,625.68,19,3.48,1143232.22
apartment,AP,Norte,Macapá,Região Periférica,estimated_regional_proxy,5400.0,64,2,3,20,0,6.4,596.2,6,17.1,416381.71
apartment,GO,Centro-Oeste,Goiânia,Região Comercial,FipeZAP,8226.0,47,2,2,1,0,7.7,623.68,14,3.93,556131.95
house,CE,Nordeste,Fortaleza,Área Nobre,FipeZAP,9350.0,291,4,3,0,1,8.9,1479.08,6,6.95,3603029.15
house,DF,Centro-Oeste,Brasília,Centro,FipeZAP,10090.0,204,4,3,0,4,7.8,799.89,2,0.69,2513130.08
apartment,RN,Nordeste,Natal,Região Periférica,FipeZAP,6334.0,104,3,2,32,3,5.3,1404.58,4,27.48,707250.74
house,PA,Norte,Belém,Região Periférica,FipeZAP,8882.0,153,3,3,0,2,5.9,418.94,36,27.86,942830.35
apartment,PR,Sul,Curitiba,Região Comercial,FipeZAP,11694.0,54,3,2,31,1,7.4,955.0,15,3.2,976276.24
apartment,PR,Sul,Curitiba,Centro,FipeZAP,11694.0,67,2,2,10,0,8.7,624.48,17,1.67,973515.12
apartment,MT,Centro-Oeste,Cuiabá,Área Universitária,FipeZAP,6931.0,145,5,5,20,0,8.7,1569.74,33,8.77,1354642.95
apartment,AL,Nordeste,Maceió,Área Universitária,FipeZAP,9908.0,183,4,4,26,1,8.0,2155.1,22,4.88,2090903.17
apartment,AP,Norte,Macapá,Zona Oeste,estimated_regional_proxy,5400.0,87,4,5,13,1,7.7,592.28,31,8.55,633796.78
apartment,RS,Sul,Porto Alegre,Região Comercial,FipeZAP,7579.0,66,2,3,28,2,8.6,930.62,16,3.22,767863.6
apartment,RJ,Sudeste,Rio de Janeiro,Zona Norte,FipeZAP,10939.0,105,3,2,29,1,7.5,1359.04,14,4.74,1326490.62
apartment,AM,Norte,Manaus,Região Periférica,FipeZAP,7513.0,197,4,5,17,0,5.7,1647.15,21,17.0,1233669.24
apartment,DF,Centro-Oeste,Brasília,Zona Oeste,FipeZAP,10090.0,125,3,4,17,1,8.1,1472.5,32,12.07,1379602.71
apartment,PR,Sul,Curitiba,Região Periférica,FipeZAP,11694.0,207,4,5,29,2,5.3,2003.45,31,11.07,1828058.92
apartment,SE,Nordeste,Aracaju,Área Nobre,FipeZAP,5529.0,81,2,1,34,1,9.4,803.48,4,1.92,920663.51
apartment,GO,Centro-Oeste,Goiânia,Zona Oeste,FipeZAP,8226.0,74,2,1,20,0,7.8,954.05,26,15.28,639015.81
house,MS,Centro-Oeste,Campo Grande,Área Universitária,FipeZAP,6839.0,123,3,2,0,2,8.0,436.37,34,3.6,1008953.71
apartment,DF,Centro-Oeste,Brasília,Zona Oeste,FipeZAP,10090.0,205,4,4,23,0,6.8,1675.48,18,16.43,2119214.53
apartment,RO,Norte,Porto Velho,Zona Norte,estimated_regional_proxy,5600.0,81,3,4,8,1,5.8,498.65,22,6.01,576681.46
apartment,RR,Norte,Boa Vista,Zona Leste,estimated_regional_proxy,5300.0,154,4,5,2,1,7.5,1379.88,30,18.51,817465.93
apartment,RN,Nordeste,Natal,Zona Leste,FipeZAP,6334.0,81,2,2,29,0,6.3,980.53,0,6.31,677436.55
house,RS,Sul,Porto Alegre,Zona Sul,FipeZAP,7579.0,273,3,3,0,1,9.6,1539.01,36,8.03,2268981.13
apartment,MS,Centro-Oeste,Campo Grande,Região Residencial,FipeZAP,6839.0,38,1,1,17,2,7.4,665.06,29,11.6,326964.54
apartment,SC,Sul,Florianópolis,Zona Oeste,FipeZAP,13208.0,51,1,2,10,2,6.1,690.73,14,7.57,765872.86
apartment,MG,Sudeste,Belo Horizonte,Zona Oeste,FipeZAP,10663.0,164,5,5,5,0,7.1,1931.87,12,8.24,1955315.4
house,BA,Nordeste,Salvador,Zona Sul,FipeZAP,8385.0,78,3,4,0,4,7.6,700.78,39,7.85,936076.0
house,BA,Nordeste,Salvador,Área Nobre,FipeZAP,8385.0,124,3,4,0,2,9.2,826.01,28,3.45,1403703.19
house,SE,Nordeste,Aracaju,Zona Sul,FipeZAP,5529.0,173,4,4,0,1,8.9,410.09,3,9.68,1437302.79
apartment,SE,Nordeste,Aracaju,Região Residencial,FipeZAP,5529.0,109,2,3,20,0,8.1,1180.29,25,7.37,706645.49
house,RS,Sul,Porto Alegre,Centro,FipeZAP,7579.0,182,4,4,0,0,7.1,851.6,29,2.53,1522298.71
apartment,ES,Sudeste,Vitória,Região Residencial,FipeZAP,14818.0,87,2,2,22,2,8.2,767.12,36,13.15,1333194.45
apartment,RS,Sul,Porto Alegre,Região Comercial,FipeZAP,7579.0,94,3,3,23,1,6.9,649.57,37,6.07,849654.98
apartment,SC,Sul,Florianópolis,Zona Norte,FipeZAP,13208.0,169,5,4,1,2,7.8,1012.88,4,9.61,2445287.34
apartment,RR,Norte,Boa Vista,Área Universitária,estimated_regional_proxy,5300.0,200,5,4,22,0,8.8,2117.5,20,5.71,1355043.59
apartment,SC,Sul,Florianópolis,Zona Leste,FipeZAP,13208.0,89,2,1,13,2,6.2,689.66,10,14.0,1141998.95
apartment,AC,Norte,Rio Branco,Área Nobre,estimated_regional_proxy,5200.0,161,3,3,17,0,9.8,1642.61,13,1.26,1260592.78
house,RS,Sul,Porto Alegre,Zona Leste,FipeZAP,7579.0,314,4,5,0,0,5.4,1087.14,30,8.88,2026801.93
house,MA,Nordeste,São Luís,Área Universitária,FipeZAP,8627.0,271,5,4,0,3,8.5,1126.31,0,12.78,2379755.81
apartment,AP,Norte,Macapá,Região Comercial,estimated_regional_proxy,5400.0,37,1,1,4,2,8.4,414.78,6,1.52,498135.48
house,RR,Norte,Boa Vista,Zona Leste,estimated_regional_proxy,5300.0,143,2,2,0,2,6.8,490.22,37,20.01,718489.9
apartment,AL,Nordeste,Maceió,Zona Oeste,FipeZAP,9908.0,198,4,5,9,2,8.4,1656.75,17,16.41,2140588.45
apartment,PR,Sul,Curitiba,Centro,FipeZAP,11694.0,94,2,3,18,2,7.6,986.96,27,1.86,1365234.99
apartment,DF,Centro-Oeste,Brasília,Zona Leste,FipeZAP,10090.0,63,1,2,26,1,7.7,808.57,5,19.98,703430.23
apartment,BA,Nordeste,Salvador,Área Nobre,FipeZAP,8385.0,214,4,4,26,1,9.0,3276.79,24,5.95,2745333.26
apartment,AM,Norte,Manaus,Zona Leste,FipeZAP,7513.0,144,4,5,19,2,7.9,785.83,17,19.11,1192817.0
house,AL,Nordeste,Maceió,Zona Oeste,FipeZAP,9908.0,65,3,2,0,3,7.5,518.17,1,19.72,898320.63
apartment,TO,Norte,Palmas,Zona Oeste,estimated_regional_proxy,5900.0,129,3,2,22,2,6.1,1821.49,35,9.79,838294.75
house,MT,Centro-Oeste,Cuiabá,Região Residencial,FipeZAP,6931.0,69,2,2,0,1,6.3,443.58,23,8.41,556356.88
house,RR,Norte,Boa Vista,Zona Norte,estimated_regional_proxy,5300.0,243,4,5,0,3,6.6,1127.24,34,8.53,1287317.8
apartment,AM,Norte,Manaus,Área Universitária,FipeZAP,7513.0,114,3,2,21,2,7.9,1463.37,7,9.35,1170576.59
apartment,MA,Nordeste,São Luís,Região Comercial,FipeZAP,8627.0,98,4,4,18,2,8.7,704.69,8,7.43,1290947.22
apartment,MT,Centro-Oeste,Cuiabá,Zona Sul,FipeZAP,6931.0,194,4,4,5,1,9.0,2294.98,1,4.95,1838562.05
apartment,SC,Sul,Florianópolis,Zona Norte,FipeZAP,13208.0,120,2,2,7,1,6.1,712.67,6,10.33,1475189.28
apartment,PR,Sul,Curitiba,Região Periférica,FipeZAP,11694.0,76,2,1,25,2,6.1,639.08,0,15.72,910601.67
apartment,AC,Norte,Rio Branco,Área Nobre,estimated_regional_proxy,5200.0,33,1,1,24,1,9.4,598.71,30,0.56,368722.41
apartment,PR,Sul,Curitiba,Zona Leste,FipeZAP,11694.0,46,1,1,17,1,5.8,440.08,0,8.12,658612.91
apartment,MT,Centro-Oeste,Cuiabá,Zona Leste,FipeZAP,6931.0,175,4,4,26,1,6.2,1449.8,33,6.88,1170939.32
apartment,RO,Norte,Porto Velho,Região Comercial,estimated_regional_proxy,5600.0,100,3,4,4,1,7.8,886.52,5,4.09,945286.08
apartment,SP,Sudeste,São Paulo,Zona Sul,FipeZAP,12019.0,90,2,2,4,3,9.1,837.57,2,6.03,1630016.84
house,PA,Norte,Belém,Zona Oeste,FipeZAP,8882.0,319,4,3,0,1,7.5,1310.61,26,10.87,2501515.78
apartment,MA,Nordeste,São Luís,Região Periférica,FipeZAP,8627.0,159,3,3,5,1,5.0,1714.23,6,21.48,1157908.36
apartment,PA,Norte,Belém,Área Universitária,FipeZAP,8882.0,116,3,3,15,0,7.8,1550.2,34,10.06,1093323.15
apartment,RJ,Sudeste,Rio de Janeiro,Zona Leste,FipeZAP,10939.0,30,2,2,28,0,7.5,427.95,3,11.81,511835.36
house,AP,Norte,Macapá,Região Periférica,estimated_regional_proxy,5400.0,151,4,3,0,2,6.7,504.06,28,11.62,811452.54
house,RR,Norte,Boa Vista,Área Nobre,estimated_regional_proxy,5300.0,277,5,5,0,1,9.0,1269.54,21,0.96,2091694.75
apartment,RJ,Sudeste,Rio de Janeiro,Área Universitária,FipeZAP,10939.0,34,1,2,22,1,7.4,521.28,6,3.55,644620.57
apartment,AP,Norte,Macapá,Zona Oeste,estimated_regional_proxy,5400.0,194,3,3,15,0,7.2,2247.55,32,9.88,1053409.2
apartment,RN,Nordeste,Natal,Zona Leste,FipeZAP,6334.0,87,3,3,6,1,7.3,1086.68,6,21.94,696305.76
house,AC,Norte,Rio Branco,Região Comercial,estimated_regional_proxy,5200.0,230,4,5,0,1,8.8,1007.49,28,3.16,1511142.63
apartment,AL,Nordeste,Maceió,Área Nobre,FipeZAP,9908.0,52,1,1,23,1,10.0,891.67,15,2.67,915173.26
apartment,MG,Sudeste,Belo Horizonte,Região Comercial,FipeZAP,10663.0,174,4,3,26,1,8.4,2193.03,32,6.37,1920650.57
apartment,RJ,Sudeste,Rio de Janeiro,Área Universitária,FipeZAP,10939.0,71,2,1,19,0,8.6,848.8,31,6.41,830946.55
apartment,PE,Nordeste,Recife,Zona Sul,FipeZAP,8615.0,58,2,3,15,0,7.8,868.57,10,6.79,839425.0
apartment,PI,Nordeste,Teresina,Área Nobre,FipeZAP,5857.0,173,4,5,18,1,9.7,2764.41,18,2.36,1802467.11
apartment,AL,Nordeste,Maceió,Região Comercial,FipeZAP,9908.0,211,5,4,26,1,9.0,2044.95,35,1.19,2460126.92
apartment,TO,Norte,Palmas,Zona Oeste,estimated_regional_proxy,5900.0,167,4,5,8,1,6.2,1010.66,14,19.68,1099738.84
apartment,RJ,Sudeste,Rio de Janeiro,Região Periférica,FipeZAP,10939.0,47,2,3,23,0,4.6,272.91,10,16.36,473257.93
